Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
15336,508.7850037,219.2622986,89.74196625,0.91240412,15599,0.580008328,0
14547,491.0440063,206.657074,90.17514038,0.89977622,14780,0.593222439,0
12470,455.8970032,192.4611511,83.3955307,0.901244462,12704,0.581297755,0
13637,466.6530151,193.5342102,90.35423279,0.884328902,13838,0.691671729,0
16258,533.3410034,229.1129913,91.12013245,0.91751194,16705,0.570816636,0
11928,439.9190063,181.0348358,85.22491455,0.882258475,12218,0.590611994,1
10657,412.8389893,171.1241608,80.39784241,0.882761359,10879,0.724818051,1
16570,519.1229858,221.0144806,96.22779083,0.900241315,16757,0.592335761,0
13816,484.276001,199.0134888,89.86624908,0.892241478,14356,0.64245522,0
12673,441.7139893,177.0299225,92.58748627,0.852329791,12950,0.621774137,1
12895,461.5820007,189.0320282,88.76390839,0.882894874,13267,0.767194211,1
15360,515.2979736,220.9217529,89.95549011,0.913346767,15662,0.641604006,0
12723,460.8800049,185.7547455,89.16934967,0.877247632,13302,0.674996018,1
11357,427.0409851,178.5951538,81.39303589,0.890112698,11546,0.596731842,1
11465,423.7879944,174.0729675,84.73954773,0.873510778,11673,0.733806968,1
12994,457.1900024,187.3347931,89.40962982,0.878755689,13335,0.763589323,1
13822,491.6610107,212.1354065,83.65462494,0.9189623,14073,0.65469873,0
12972,467.3800049,194.5290833,86.50667572,0.895680606,13425,0.774679005,0
14608,483.1610107,201.0349426,93.46073151,0.885364294,14845,0.655008495,1
15715,511.25,210.9116058,96.00473785,0.890394628,16096,0.581412554,0
12213,442.2720032,183.6993103,85.81993103,0.884164274,12474,0.795376122,1
15522,507.2420044,213.6819305,94.90153503,0.895964742,15782,0.77890408,0
10589,408.756012,167.8834076,81.0369873,0.875786841,10775,0.617938817,1
12646,473.8559875,204.0325165,79.89774323,0.920138478,12949,0.676039755,1
15783,510.1940002,219.5517731,92.24810791,0.907447457,16024,0.797927201,0
15856,509.019989,210.1643829,97.76021576,0.88522625,16160,0.762674391,0
11114,413.07901,170.099411,84.00698853,0.869535744,11293,0.76039958,1
10534,423.6210022,176.3437195,77.70800018,0.89767307,10826,0.804244936,1
15118,514.96698,224.1865997,87.69223785,0.920323789,15454,0.654119074,0
14817,502.5830078,211.5290222,90.38519287,0.904112518,15113,0.568027616,0
11183,414.348999,170.6493835,83.88195038,0.870851874,11321,0.616993129,1
12590,447.5320129,180.0244598,89.97459412,0.866146088,12875,0.669111371,1
13636,481.256012,203.9285736,86.18013763,0.906316519,13888,0.549705744,0
11753,425.3859863,176.0082092,85.75704193,0.873271942,11919,0.655566692,1
12124,431.7520142,173.8032684,89.89888,0.855837345,12389,0.770120025,1
13002,458.3160095,187.3974609,89.58737946,0.878326774,13319,0.67634207,1
12191,441.6879883,180.116272,87.87493896,0.872911274,12481,0.601134121,1
11338,420.7940063,177.2741852,82.1394577,0.886176944,11481,0.820108473,1
10719,418.6700134,175.0083618,78.83107758,0.892805815,10983,0.636898398,1
13632,485.9370117,205.2149506,85.83135223,0.908331513,13905,0.550121069,0
14007,490.6600037,205.3961182,88.06983948,0.903408706,14433,0.768939376,0
12478,439.2219849,176.3439484,91.28974915,0.85557431,12754,0.63582164,1
12917,473.2349854,200.3253326,83.2011795,0.909670651,13302,0.666099429,0
11440,425.7520142,170.70784,87.1285553,0.859939635,11816,0.612157524,1
14965,483.5079956,203.5234528,94.31124878,0.886153102,15151,0.775549352,0
13858,475.368988,201.4420319,87.92324829,0.899719179,14083,0.7785393,0
11270,422.6090088,173.2342072,83.3999176,0.876485288,11449,0.613901317,1
15456,508.8210144,214.3044128,93.45649719,0.899901927,15884,0.780251384,0
12013,443.4779968,189.286911,81.28727722,0.903095603,12160,0.567775786,1
9967,400.2189941,167.2388763,76.96323395,0.887815595,10128,0.664643884,1
11512,427.5679932,172.2100983,85.44306183,0.868233442,11802,0.690789104,1
11739,430.4920044,170.7973633,89.44210052,0.851918876,11963,0.582580626,1
13241,458.0109863,184.9142303,93.2013092,0.863689363,13560,0.778104246,1
10293,413.2869873,171.6389465,77.05096436,0.89357543,10560,0.5893839,1
12074,435.0780029,181.3903046,85.69111633,0.881377399,12257,0.699090958,1
14734,507.2839966,217.8244476,86.65876007,0.917455852,15039,0.681372523,0
15389,521.3040161,226.9609985,87.38693237,0.922903836,15753,0.574645281,0
15231,525.5789795,229.7498779,85.09378815,0.928882003,15617,0.572895527,0
13867,494.6530151,213.1222382,84.20591736,0.918635488,14200,0.533592403,0
12886,455.5180054,189.8598938,87.49918365,0.887471914,13080,0.592296362,0
11769,426.3099976,176.1145935,85.90213776,0.872976243,11928,0.791193306,1
11779,440.9760132,191.8824768,78.73442841,0.911938787,11918,0.583754599,1
14186,490.7139893,198.1422119,92.53504944,0.884250283,14721,0.59368068,1
12822,459.6809998,190.302597,87.41133881,0.888266683,13167,0.655923903,1
14364,497.1199951,212.0083466,87.53479767,0.910783768,14805,0.641250014,0
14340,499.0960083,207.2510834,89.85896301,0.901117325,14863,0.663152039,0
13024,459.7709961,191.9049988,88.03444672,0.888570666,13325,0.779693484,0
14115,486.2720032,207.5510406,87.78108978,0.906158924,14422,0.600817263,0
11505,444.3940125,187.2300568,79.44548798,0.905512214,11745,0.559255302,1
11492,419.2969971,165.4295502,89.53146362,0.84089005,11747,0.787338972,1
13681,478.5379944,202.7610779,87.02304077,0.903214216,14015,0.641938806,0
14806,481.9119873,198.2439117,95.78669739,0.875523269,15162,0.701041639,0
14085,489.4549866,200.5265503,91.23562622,0.890501499,14670,0.627170742,0
10781,414.9549866,169.7361755,82.24104309,0.874778628,11069,0.699338377,1
11739,434.6289978,179.1478271,84.45870972,0.88189441,12032,0.775875747,1
13848,475.5899963,196.2255554,90.74702454,0.886638701,14260,0.586382091,0
9983,402.6619873,167.3749542,76.76596069,0.888618767,10187,0.59692657,1
11486,420.8529968,175.2575073,83.86408234,0.87807709,11615,0.776500821,1
9225,387.8240051,163.4049835,72.74552155,0.895438373,9422,0.585045636,1
11169,431.8009949,188.453949,75.71424103,0.915742695,11332,0.538654447,1
12006,467.6409912,207.447998,74.46878815,0.933346927,12237,0.548745394,0
13704,472.0610046,191.9680939,92.88043976,0.875160515,14102,0.747422934,1
16122,539.0,233.9135132,89.53108215,0.923850715,16440,0.511160433,0
11905,443.7690125,185.2702332,83.60573578,0.892390668,12209,0.627206147,1
11017,416.9320068,168.3686829,84.20006561,0.865971446,11303,0.736824512,1
11606,432.3139954,185.7037354,80.2800827,0.901728928,11756,0.83274734,1
12181,434.8129883,179.2253113,86.98540497,0.874324918,12387,0.728006244,1
13524,472.7349854,192.0857849,91.37776947,0.879600346,13947,0.59629631,1
13320,467.6380005,200.3820801,85.1255722,0.905279577,13504,0.646570563,1
13446,461.4389954,188.9829712,91.787323,0.874130607,13643,0.598557711,1
13443,459.7309875,188.0123596,92.69482422,0.870015025,13707,0.742010295,1
12811,453.9370117,185.7288971,89.5105896,0.876203001,13112,0.585084021,1
13925,478.2900085,196.5747681,91.43114471,0.885246873,14323,0.662779629,0
12377,465.0469971,197.0814056,81.92232513,0.909512043,12669,0.629680514,0
14414,476.3210144,194.8597565,94.98594666,0.873146415,14664,0.66387254,1
13169,474.8370056,201.3801117,84.48709106,0.907736659,13505,0.547112584,0
14586,489.5440063,206.5986938,91.26046753,0.897148907,14897,0.795571089,0
12895,449.5130005,186.6615143,88.58874512,0.880203903,13072,0.584754229,1
11102,423.5939941,173.8625641,82.35933685,0.880684257,11332,0.591538787,1
12437,462.7269897,193.9209137,83.32164764,0.902986825,12841,0.575947046,1
10390,420.7940063,174.045639,77.64330292,0.894978702,10689,0.728815913,1
9335,388.8059998,160.1561584,75.16480255,0.883027077,9536,0.623330653,1
12743,435.8179932,176.1109924,92.47711182,0.851036191,12897,0.632093251,1
11123,426.8559875,181.0818024,79.00098419,0.899814665,11362,0.762058079,1
11742,428.0339966,171.2318878,88.02339935,0.857754469,11951,0.630442977,1
12419,439.1570129,175.8540649,90.91184998,0.856001556,12675,0.62381959,1
11625,421.3900146,167.714798,89.46257019,0.845849931,11904,0.694278538,1
9753,402.57901,170.6141815,73.31348419,0.902970135,10028,0.564213812,1
14470,489.7860107,207.3626556,89.81264496,0.901336908,14724,0.619620621,0
12155,434.2749939,174.7768097,89.50150299,0.858931601,12388,0.80294621,1
11445,426.1809998,172.9773712,86.00354004,0.867638648,11734,0.611378193,1
12267,454.0249939,190.6735992,83.01828766,0.900239646,12673,0.651668072,0
10949,420.1700134,176.249527,79.89092255,0.891366661,11132,0.579005837,1
8501,371.0249939,153.8962555,71.51190948,0.885480762,8738,0.639846444,1
13913,493.6069946,212.9854736,83.99134827,0.91895926,14218,0.57212764,0
12763,454.9020081,185.2253723,89.68470001,0.874961615,13081,0.62270689,1
11215,421.1799927,179.5335083,79.69017792,0.896089435,11373,0.582900226,1
12971,458.0350037,192.3374634,86.7547226,0.892496288,13248,0.777451456,0
14269,501.0400085,214.6693573,85.64315796,0.916971028,14733,0.700009823,0
12598,466.8370056,199.0391388,81.86654663,0.911496043,13072,0.575408816,0
13439,477.75,199.3816071,87.62736511,0.898244679,13852,0.75124377,0
11792,443.9110107,186.1972351,81.23108673,0.899818897,12012,0.625338078,1
11675,429.1300049,173.4181976,86.83406067,0.86560899,11888,0.737337351,1
10826,414.2229919,168.2527924,82.88858795,0.87023139,11040,0.615498304,1
12518,460.7219849,195.6509247,82.36373901,0.9070732,12813,0.689887047,0
11715,429.1659851,171.0996399,89.10729218,0.85368371,12066,0.649534285,1
8702,381.2059937,160.7188263,69.73334503,0.900968671,8924,0.641173005,1
12326,441.5849915,179.0663757,89.27005005,0.866872132,12673,0.765162349,1
16182,509.9219971,211.1650238,98.31332397,0.885008037,16522,0.74812758,0
11718,439.20401,182.2645874,82.59560394,0.891427577,11967,0.648837209,1
12003,433.5209961,178.5503845,86.43273163,0.875023544,12171,0.766475081,1
15420,503.4599915,206.0565491,96.4172821,0.883772612,15800,0.584622383,1
12120,439.7139893,181.697937,85.99253845,0.880916357,12335,0.602535427,1
11765,429.2929993,175.0630798,86.72859955,0.868657351,11969,0.611168802,1
11884,434.8399963,172.1260834,89.20809174,0.855215967,12184,0.629582524,1
13645,484.3250122,205.5389709,85.92192841,0.908432186,13972,0.547134995,0
11130,413.4089966,168.7458801,85.28479767,0.862882972,11320,0.788802266,1
11140,429.7969971,179.1967468,80.0765686,0.894601941,11346,0.589106321,1
11494,433.0580139,171.5824585,86.87869263,0.862335205,11858,0.759381592,1
15144,505.9129944,212.3688812,92.02203369,0.901243865,15609,0.609514594,0
14880,502.881012,217.9986572,87.55461121,0.915802419,15129,0.576699495,0
14419,491.67099,203.9123535,91.03684998,0.894808173,14906,0.627813816,0
14960,496.928009,209.6621552,91.68534088,0.899315476,15198,0.760162592,0
13221,448.644989,181.138916,93.82220459,0.855406523,13378,0.625402093,1
12339,453.2640076,191.5043793,82.77468872,0.901761532,12534,0.618930578,1
11490,421.1669922,167.7101135,88.55627441,0.849224627,11793,0.755424082,1
11912,430.3710022,177.4822083,86.5856781,0.872924387,12119,0.722377181,1
12193,436.2850037,182.6272888,85.2556076,0.884347916,12336,0.68308121,1
14874,487.5039978,204.9133911,92.88920593,0.89135313,15065,0.614475727,0
14577,489.9079895,204.8460236,91.23347473,0.895343661,14870,0.781399071,0
13658,499.3739929,206.5097351,85.75654602,0.909699857,14177,0.540268958,0
10800,406.4830017,163.4089661,85.19110107,0.853350997,10960,0.630656958,1
10611,414.4020081,171.1427307,79.86785889,0.884429395,10874,0.713920474,1
15418,504.7590027,209.923996,94.43704987,0.893097579,15779,0.582690835,0
14337,494.2990112,206.6927795,89.74820709,0.900811374,14859,0.709893048,0
11808,431.4570007,176.3045807,85.55895233,0.874352932,12006,0.618349373,1
14161,488.6870117,206.5074615,87.96766663,0.904733479,14428,0.593951821,0
11144,410.3439941,164.0940704,87.66368103,0.845340252,11378,0.63383007,1
11545,427.6199951,167.4120941,89.4489212,0.845292509,11925,0.63239485,1
12881,457.7839966,192.6271667,86.60134888,0.893239975,13109,0.57203126,1
14898,501.4949951,215.5633392,88.77059937,0.911270857,15156,0.658504248,0
11840,420.1409912,166.928894,90.9812851,0.838416398,12021,0.796609044,1
14441,495.3659973,210.0232849,89.20301819,0.905320466,14805,0.540214002,0
9154,383.677002,158.3173676,74.56001282,0.882158399,9346,0.74750942,1
13057,445.177002,177.8078156,94.50707245,0.847050488,13348,0.643360436,1
11443,421.6719971,173.6322021,84.63234711,0.873165905,11644,0.633785665,1
11447,447.3460083,190.3890533,79.03822327,0.909757257,11753,0.543542266,0
12452,445.07901,179.0261383,89.89112854,0.864802718,12710,0.617965281,1
14195,488.4599915,203.5127106,89.95865631,0.897000432,14555,0.71735394,0
12720,472.2340088,201.6408539,82.22841644,0.913072884,13352,0.745079637,0
10777,409.2730103,165.1380157,84.58021545,0.858878732,10987,0.806480587,1
11667,447.5249939,186.6712494,80.84287262,0.901357353,12039,0.667295814,0
14655,491.7149963,200.1468964,94.78046417,0.880764484,15181,0.600910306,0
17335,544.0930176,239.010498,92.99298096,0.921206117,17526,0.821097016,0
13089,458.0769958,182.1092072,92.58979797,0.861103296,13562,0.712908506,1
10866,404.3580017,163.9323578,85.32536316,0.853866994,11039,0.628673911,1
13446,476.0419922,200.0526733,86.59047699,0.901471555,13814,0.603934586,0
11842,441.9100037,187.6987762,80.81311035,0.902568221,12044,0.632416546,1
10524,402.4949951,164.0819397,82.46437836,0.864530444,10713,0.632527947,1
12426,451.0889893,185.1910248,87.4606781,0.881452441,12779,0.624579012,0
12269,435.6560059,175.9555206,90.2980957,0.858276784,12583,0.778835773,1
15385,505.5780029,211.7301178,94.12325287,0.895757258,15726,0.587909341,0
11493,447.1539917,185.5311127,79.75233459,0.902895749,11801,0.570089281,0
12240,454.3129883,190.9279022,83.64929962,0.898916602,12555,0.757894754,0
12651,467.5650024,200.0503693,81.17269897,0.913979053,12991,0.594111025,0
15904,511.0220032,214.3505554,96.21209717,0.893605113,16248,0.71785152,0
8813,387.7210083,164.1777039,68.98608398,0.907435417,9005,0.73736614,1
13806,490.5100098,209.7208405,85.13124084,0.91390574,14284,0.795872509,0
11136,427.1099854,175.6530762,81.91877747,0.884591401,11474,0.574375927,1
10810,415.303009,169.0044556,82.43157959,0.872984469,11029,0.698094904,1
10187,409.3569946,170.0636139,77.55086517,0.889974177,10391,0.685393274,1
12898,454.7669983,184.3739777,90.9540329,0.869852006,13223,0.757814348,1
9679,390.2219849,154.200592,81.98645782,0.846940875,10003,0.620687425,1
10561,417.9330139,172.8907166,79.52290344,0.887939394,10804,0.647914112,1
15725,515.2579956,221.6600952,91.23171997,0.911371887,16027,0.600488782,0
13039,476.697998,198.8969269,85.53027344,0.902817905,13383,0.551798582,0
11316,418.5490112,170.6856995,85.69087982,0.864844978,11497,0.608387113,1
11914,430.6440125,172.0098724,90.05436707,0.851999938,12215,0.716329992,1
15127,499.7999878,212.9039154,91.15163422,0.903714776,15370,0.712999642,0
10873,416.6690063,168.9403534,83.34116364,0.869849563,11151,0.682291687,1
11184,416.9249878,171.3773956,83.9644928,0.871756673,11349,0.649401903,1
14467,498.6239929,213.5956268,86.99999237,0.913289249,14857,0.740757823,0
12183,450.6659851,189.0736694,83.80858612,0.896393657,12432,0.810039878,1
13385,460.8250122,192.6461487,89.71348572,0.884947598,13595,0.612754047,0
15778,515.2730103,214.0378418,95.49766541,0.89494729,16283,0.68629837,0
13002,460.1270142,191.4242096,87.77463531,0.888676524,13325,0.67945236,0
12056,431.8510132,182.3631287,84.43254089,0.886362851,12191,0.797354519,1
12135,432.8129883,180.8758545,86.05373383,0.879574418,12304,0.643050194,1
14850,499.2070007,210.1336365,91.14337158,0.901038051,15327,0.589005232,0
10899,421.4400024,173.638382,81.15625763,0.884052992,11267,0.693452954,1
11077,427.6640015,181.1168671,78.34978485,0.901589572,11275,0.555238068,1
10921,425.0119934,175.6383209,80.60688019,0.888468921,11271,0.770440936,1
15301,515.5269775,220.2921295,89.46644592,0.913816929,15690,0.537669539,0
10620,404.9320068,164.5205536,83.29569244,0.862361193,10863,0.761836469,1
11084,435.144989,180.9138947,79.56829834,0.898089349,11451,0.607942104,1
14589,495.9299927,210.2839355,89.42494965,0.905072153,14853,0.665101409,0
11703,422.053009,166.0104065,91.12495422,0.835880697,12023,0.653762341,1
12888,467.197998,199.1564178,83.28892517,0.908351004,13222,0.725839138,0
14277,492.0310059,213.2996216,85.51837158,0.91610837,14481,0.542521656,0
15559,514.2789917,221.1190796,90.46383667,0.912481427,15903,0.775777817,0
10828,415.8510132,167.3562775,83.59038544,0.866327941,11225,0.653706849,1
13062,469.4240112,200.62883,83.27462006,0.909790337,13279,0.663214028,0
9962,408.7210083,165.8337708,78.49386597,0.880885899,10231,0.618680894,1
10964,412.821991,168.77948,83.76622009,0.86814785,11118,0.746053338,1
14159,489.4360046,209.1313171,87.11465454,0.909110606,14410,0.547948897,0
13875,490.8380127,207.1322327,87.32526398,0.906785667,14243,0.575630605,0
11901,436.1409912,174.5728912,88.44688416,0.862153411,12172,0.583096504,1
14202,485.9379883,202.6140594,90.65028381,0.894332111,14640,0.56176573,0
14658,477.1170044,189.5666351,99.99777985,0.849550545,15048,0.649503708,1
16835,522.5349731,216.2716522,100.4325104,0.885635376,17404,0.735217035,0
11501,428.5029907,180.4887848,81.40830994,0.89250195,11676,0.676529408,1
12471,445.3739929,184.9920654,86.85975647,0.882915258,12688,0.671784103,0
10589,411.9289856,170.2721252,80.86865997,0.880019367,10850,0.724281788,1
15636,504.1820068,212.1362457,94.48931122,0.89532268,15927,0.744997144,0
15557,514.5369873,214.075119,93.85389709,0.898772299,15942,0.695564687,0
13880,479.6359863,203.0225677,87.37619781,0.902649343,14160,0.768251479,1
10550,411.0299988,162.7136078,83.67723083,0.857633889,10875,0.618695736,1
12181,430.9490051,177.6576233,87.49514771,0.870316386,12353,0.756583869,1
11088,418.2080078,172.02742,82.93566895,0.876112163,11284,0.624992967,1
11496,440.4689941,185.7225647,79.85572052,0.902841687,11759,0.750930846,1
15551,515.7839966,215.0897369,93.75079346,0.900010467,15908,0.56565547,0
15807,513.5109863,219.2963257,92.29656982,0.907118201,16078,0.780978262,0
14060,496.0350037,211.3755188,85.93526459,0.913627386,14448,0.672598541,0
13014,459.5570068,193.6595154,86.19818878,0.895479977,13253,0.675070047,0
11191,426.1380005,177.4965973,81.30754852,0.888911247,11456,0.643160939,1
14493,506.8410034,219.0030823,84.91929626,0.921762943,14804,0.541106641,0
11290,427.5899963,180.1384125,80.42607117,0.894799471,11427,0.57251519,1
14143,481.9079895,199.9907227,91.09355927,0.890241444,14450,0.584228337,0
9801,391.9649963,162.8990479,76.97164917,0.881324589,9964,0.664744973,1
10713,443.4039917,192.8861847,71.78689575,0.928163648,10969,0.696101367,1
12711,459.6180115,192.9746246,84.95108032,0.897890449,13028,0.581952214,0
9017,378.7909851,155.3697205,74.75442505,0.876644373,9290,0.664088964,1
10821,418.0020142,176.5582275,79.08771515,0.894062996,10986,0.590408146,1
13580,460.5490112,192.759613,90.2240448,0.883693993,13753,0.794152021,1
11454,419.3129883,174.1763153,84.3767395,0.874828398,11604,0.822136104,1
12735,440.7330017,175.2460785,94.10066986,0.843605757,13037,0.799686015,1
11300,415.4729919,166.0729675,87.74008179,0.849043846,11579,0.612632155,1
11480,422.5490112,171.2710571,86.83596039,0.861940801,11781,0.648221374,1
12324,449.1520081,190.3924866,83.20513916,0.899452269,12595,0.767133534,0
14961,502.9089966,215.1925049,89.23142242,0.909977078,15218,0.675318241,0
12262,443.1669922,190.6796417,82.1251297,0.902496636,12404,0.61816901,1
10272,413.6919861,175.919632,74.96435547,0.904662669,10462,0.594788671,1
12784,448.3469849,186.1167297,88.22885132,0.880497277,12937,0.604730368,1
12921,477.1210022,197.7001495,84.82759094,0.903270304,13557,0.723946631,0
8965,383.4819946,156.289444,74.67707825,0.878461719,9317,0.620286465,1
12665,445.6629944,186.2803955,87.28702545,0.883421779,12811,0.710080743,1
13335,474.3770142,197.8399048,87.58254242,0.896672726,13702,0.667016804,1
11553,428.696991,170.7067413,87.52906799,0.858540833,11845,0.601061344,1
11923,434.4200134,182.193573,84.14084625,0.886973083,12086,0.600957632,1
11857,433.2000122,177.9076233,86.17068481,0.874870777,12171,0.716694891,1
11221,418.5610046,168.1425018,85.76485443,0.860131443,11455,0.767720282,1
14275,485.7879944,206.4619141,88.92573547,0.902489185,14469,0.547564268,0
13900,475.8890076,198.1689301,90.54260254,0.889520109,14161,0.717234254,0
12219,436.2059937,179.4359131,87.93396759,0.871689975,12434,0.603407383,1
11014,413.4400024,165.7452087,86.55466461,0.85281378,11182,0.582628012,1
15700,505.303009,209.9884186,96.19488525,0.888902664,16040,0.590070307,0
10531,415.1059875,171.4884491,78.90145111,0.887868285,10796,0.601256073,1
14530,487.0969849,201.8062286,93.05895233,0.887332499,14926,0.68712759,0
13434,455.822998,184.1703339,93.38285065,0.861918986,13686,0.635838687,0
9903,398.6679993,163.0058441,79.13223267,0.874260843,10152,0.594417751,1
12890,462.802002,190.3434753,87.71855927,0.887481391,13227,0.585696101,1
12161,448.5920105,186.4012909,84.41882324,0.891567647,12453,0.60783726,1
11814,424.5320129,172.855957,87.35523987,0.862906039,11970,0.738144338,1
14053,497.052002,216.191864,84.159935,0.921117961,14416,0.808387041,0
11622,425.8930054,173.1954041,86.7164917,0.865629077,11941,0.603520811,1
10474,403.4599915,167.8843994,80.188591,0.878554702,10611,0.788704813,1
13005,467.7999878,199.9649963,83.36130524,0.908961773,13251,0.552933693,1
13493,480.5289917,205.5730591,84.68375397,0.911211014,13843,0.796893477,0
15281,509.5169983,212.6968842,92.99383545,0.899358034,15689,0.640229583,0
12089,439.4920044,183.5766602,84.69467926,0.887213767,12302,0.814512849,0
14217,472.3150024,196.7444763,92.90378571,0.881488621,14426,0.599873424,1
11923,432.3340149,174.236618,88.13159943,0.862641633,12187,0.62450242,1
16037,523.9140015,223.0234375,92.54743958,0.909836292,16404,0.801048934,0
11543,428.6019897,175.3706818,85.0582428,0.874503195,11859,0.671065629,1
14469,484.4670105,204.249176,90.72005463,0.895945728,14701,0.658729792,0
15232,508.8169861,216.7629089,90.63308716,0.908391416,15603,0.590822697,0
16253,525.4819946,218.5275574,95.91184235,0.898535728,16690,0.567968965,0
13860,483.9710083,207.7891998,85.9610672,0.910416186,14047,0.648148119,0
11334,433.3890076,178.9897308,82.2980423,0.888026655,11566,0.711577117,1
11211,410.5759888,162.8713989,88.59012604,0.839132667,11408,0.643422842,1
15552,492.9819946,198.2062683,101.6440125,0.858496547,15936,0.627451003,0
12647,451.0559998,180.3443451,91.42808533,0.861967266,13120,0.658595026,1
11518,428.7099915,175.9360809,84.2515564,0.8778826,11754,0.660397887,1
11024,414.8590088,165.8321381,85.64083099,0.856328905,11342,0.635023057,1
10982,411.5740051,164.9113617,86.45071411,0.851579607,11289,0.703793883,1
10962,415.0,170.0981445,82.88566589,0.873245001,11152,0.620373487,1
14204,482.1700134,201.0738831,91.0908432,0.89149946,14523,0.616011798,0
14746,504.3139954,220.3434448,85.93157959,0.920819402,14995,0.797512174,0
14360,494.4570007,205.0970001,90.11699677,0.898297787,14825,0.657509148,0
11322,415.6010132,164.598053,88.87003326,0.841715336,11619,0.754045963,1
10007,391.4590149,163.9286194,78.13725281,0.879090905,10146,0.80171448,1
13263,487.8909912,214.4280396,79.64109802,0.928468287,13491,0.674447,0
12734,466.3059998,198.7256775,82.28808594,0.910241067,13021,0.634953856,1
12792,443.7269897,179.1302643,92.19039154,0.85739702,13044,0.794188857,1
12625,448.3370056,182.101944,89.70994568,0.870235562,12833,0.609873891,1
10767,410.6229858,166.0231781,83.88679504,0.862960398,10978,0.772160053,1
13132,480.0190125,199.2529297,85.41971588,0.903446913,13594,0.580907702,0
11307,437.8800049,181.0375824,80.66364288,0.895250618,11662,0.718452156,1
11601,435.5570068,187.0918579,79.5267868,0.905161321,11757,0.720111728,1
11133,431.7019958,184.9529877,77.7363205,0.90738374,11287,0.552232146,1
15050,502.5910034,206.3865814,93.8085022,0.890732408,15464,0.591216207,0
10788,402.3349915,160.8686371,86.55402374,0.842918277,10961,0.76234895,1
11592,428.427002,177.6215057,83.73834991,0.881896734,11764,0.75272727,1
12655,459.9049988,192.9947968,84.9026947,0.898035884,12959,0.645334005,0
11765,429.3349915,174.3313599,86.89266968,0.866927683,11963,0.614681304,1
11874,433.8439941,176.6112518,87.04949188,0.870092988,12138,0.734413683,0
10271,415.5390015,177.8222351,74.39627838,0.908274651,10422,0.566082478,1
9749,398.6820068,162.8812256,77.19672394,0.880554497,9941,0.599127352,1
15676,512.335022,214.7678528,93.72193909,0.899758995,15961,0.779280186,0
15043,498.2990112,206.0117035,94.76668549,0.887915671,15414,0.586883605,0
13913,474.4519958,199.1174316,89.71703339,0.892739356,14164,0.673101127,0
11476,424.7829895,169.0904236,88.1805954,0.853251517,11845,0.624544203,1
10539,420.6369934,174.819809,77.63504028,0.895984113,10775,0.662705123,1
15140,502.553009,213.8956146,90.89737701,0.905211508,15491,0.758213162,0
13726,484.2470093,209.703064,83.88441467,0.916508496,13969,0.555596054,0
12978,465.8500061,199.1293945,83.91191864,0.906877697,13210,0.735130847,0
11966,456.8460083,194.2702637,79.35068512,0.912778378,12337,0.574597836,0
15073,498.3619995,205.8031006,93.99627686,0.889605761,15476,0.613921463,0
10915,419.5859985,171.5423279,82.83171082,0.87569505,11246,0.78344816,1
10896,419.3850098,174.1399689,80.54836273,0.886593401,11145,0.589610398,1
11212,413.5660095,169.6781006,84.63475037,0.866719425,11400,0.808888257,1
12235,443.4559937,187.6625366,83.75172424,0.894888878,12442,0.658326626,1
12536,460.2839966,195.9936981,82.3151474,0.907529294,12778,0.648056269,1
13422,474.9549866,196.4542542,88.85059357,0.891880512,13817,0.559809804,0
15773,515.7940063,219.4337616,92.62104797,0.906553388,16089,0.705411434,0
12613,450.2059937,184.8757324,88.06604004,0.879254341,12832,0.607299328,1
14504,502.5069885,212.2475739,87.93212891,0.910144746,14895,0.553418815,0
13372,470.4030151,196.0814667,88.71108246,0.891805232,13745,0.583624303,0
14093,488.5979919,204.3924561,89.15960693,0.89984113,14463,0.581106722,0
14078,478.4700012,203.645462,88.56031036,0.90049088,14280,0.744395077,0
11396,431.2969971,177.6383972,82.8576355,0.884552896,11612,0.753205538,1
15320,511.9299927,218.6231537,91.16981506,0.908898175,15740,0.545642316,0
11295,430.6199951,179.1363678,81.18503571,0.891407609,11516,0.691248477,1
10697,407.8070068,168.2178345,81.61740112,0.874409437,10824,0.600280583,1
10697,408.8439941,163.8752289,84.58505249,0.856495082,10995,0.758114815,1
11504,432.4440002,175.78508,84.95903015,0.875448227,11861,0.588018835,1
12244,442.1900024,179.9014587,87.8075943,0.872794867,12568,0.63269949,1
11523,441.4030151,183.0505981,81.27246094,0.896032214,11815,0.782812476,1
10015,402.1789856,160.3868256,81.07691193,0.862821579,10338,0.694617867,1
11794,434.618988,176.4444427,86.10284424,0.87285012,12110,0.598376453,1
14713,493.2120056,206.9161224,91.64846802,0.896558344,15162,0.594032645,0
10651,411.0029907,167.1800995,82.50652313,0.869735122,10893,0.675053895,1
12215,445.2950134,180.9094696,87.40585327,0.875539303,12448,0.588107824,1
11964,447.506012,191.4438477,80.27490997,0.907841682,12166,0.754683673,1
14434,486.6679993,201.2719574,92.73377228,0.88753581,14754,0.625986636,0
11955,454.0859985,196.8355255,78.12479401,0.91786015,12127,0.558123231,1
12756,442.9750061,177.9863434,92.22924805,0.855270624,13028,0.703740478,1
12837,448.2749939,180.2652435,92.16251373,0.859425724,13157,0.767763138,1
13450,470.9760132,200.6081696,85.92671967,0.903621852,13728,0.563752174,0
